force,pressure,position,setpoint,control,temp1,temp2,temp3,temp4,time_
1493.06,55.73,0.00707,185.2,185.2,10.1875,11.312,9.375,8.812,81.0049
1494.32,55.78,0.007,185.22,185.22,10.1875,11.312,9.375,8.812,81.03213
1496.3,55.85,0.00711,185.24,185.24,10.1875,11.312,9.375,8.812,81.05936
1494.05,55.77,0.00688,185.26,185.26,10.1875,11.312,9.375,8.812,81.08658
1496.19,55.85,0.00715,185.28,185.28,10.1875,11.312,9.375,8.812,81.11381
1496.57,55.86,0.00711,185.3,185.3,10.25,11.312,9.375,8.812,81.14104
1497.43,55.9,0.00567,185.32,185.32,10.25,11.312,9.375,8.812,81.16827
1497.05,55.88,0.00715,185.34,185.34,10.25,11.312,9.438,9.125,81.1955
1499.3,55.97,0.00715,185.36,185.36,10.25,11.312,9.438,9.125,81.22272
1499.44,55.97,0.00685,185.38,185.38,10.25,11.312,9.438,9.125,81.24995
1499.3,55.97,0.00719,185.4,185.4,10.25,10.875,9.438,9.125,81.27718
1499.3,55.97,0.00704,185.42,185.42,10.25,10.875,9.438,9.125,81.30441
1502.44,56.08,0.00711,185.44,185.44,10.25,10.875,9.438,9.125,81.33163
1499.68,55.98,0.00719,185.46,185.46,10.25,10.875,9.438,9.125,81.35886
1501.42,56.04,0.00669,185.48,185.48,10.25,10.875,9.438,9.125,81.38609
1502.54,56.09,0.00715,185.5,185.5,10.25,10.875,9.438,9.125,81.41332
1503.19,56.11,0.00715,185.52,185.52,10.25,10.875,9.438,9.125,81.44054
1503.43,56.12,0.00548,185.54,185.54,10.25,10.875,9.438,9.125,81.46777
1505.81,56.21,0.00715,185.56,185.56,10.25,10.875,9.438,9.125,81.495
1506.19,56.22,0.00715,185.58,185.58,10.25,10.875,9.438,8.75,81.52223
1504.79,56.17,0.00665,185.6,185.6,10.25,10.875,9.438,8.75,81.54945
1506.56,56.24,0.00711,185.62,185.62,10.25,10.875,9.438,8.75,81.57668
1508.17,56.3,0.00704,185.64,185.64,10.25,10.875,9.438,8.75,81.60391
1506.67,56.24,0.00715,185.66,185.66,10.25,11.25,9.438,8.75,81.63114
1507.42,56.27,0.00715,185.68,185.68,10.25,11.25,9.438,8.75,81.65836
1508.68,56.31,0.00593,185.7,185.7,10.25,11.25,9.438,8.75,81.68559
1508.06,56.29,0.00719,185.72,185.72,10.25,11.25,9.438,8.75,81.71282
1508.92,56.32,0.00719,185.74,185.74,10.25,11.25,9.438,8.75,81.74005
1510.42,56.38,0.00677,185.76,185.76,10.25,11.25,9.438,8.75,81.76728
1512.16,56.45,0.00715,185.78,185.78,10.25,11.25,9.438,8.75,81.7945
1509.94,56.36,0.00723,185.8,185.8,10.25,11.25,9.438,8.75,81.82173
1512.43,56.45,0.00719,185.82,185.82,10.25,11.25,9.375,8.75,81.84896
1513.18,56.48,0.00719,185.84,185.84,10.25,11.25,9.375,8.75,81.87619
1511.55,56.42,0.00692,185.86,185.86,10.25,11.25,9.375,8.75,81.90341
1512.16,56.45,0.00723,185.88,185.88,10.25,11.25,9.375,8.75,81.93064
1513.93,56.51,0.00723,185.9,185.9,10.25,11.25,9.375,8.75,81.95787
1511.68,56.43,0.00612,185.92,185.92,10.25,11.25,9.375,8.75,81.9851
1513.29,56.49,0.00719,185.94,185.94,10.25,11.25,9.375,8.75,82.01232
1514.41,56.53,0.00719,185.96,185.96,10.25,11.25,9.375,8.75,82.03955
1516.29,56.6,0.00673,185.98,185.98,10.25,11.25,9.375,8.75,82.06678
1513.93,56.51,0.00723,186.0,186.0,10.25,11.25,9.375,8.75,82.09401
1516.29,56.6,0.00711,186.02,186.02,10.1875,11.25,9.375,8.75,82.12124
1517.41,56.64,0.00719,186.04,186.04,10.1875,11.25,9.375,8.75,82.14846
1516.29,56.6,0.00719,186.06,186.06,10.1875,11.25,9.438,8.75,82.17569
1516.05,56.59,0.00704,186.08,186.08,10.1875,11.25,9.438,9.125,82.20292
1517.92,56.66,0.00719,186.1,186.1,10.1875,11.25,9.438,9.125,82.23015
1517.68,56.65,0.00723,186.12,186.12,10.1875,11.25,9.438,9.125,82.25737
1518.16,56.67,0.00563,186.14,186.14,10.1875,10.875,9.438,9.125,82.2846
1518.91,56.7,0.00719,186.16,186.16,10.1875,10.875,9.438,9.125,82.31183
1521.43,56.79,0.00726,186.18,186.18,10.1875,10.875,9.438,9.125,82.33906
1519.56,56.72,0.00692,186.2,186.2,10.1875,10.875,9.438,9.125,82.36629
1521.06,56.78,0.00719,186.22,186.22,10.1875,10.875,9.438,9.125,82.39351
1522.42,56.83,0.00719,186.24,186.24,10.1875,10.875,9.438,9.125,82.42074
1521.16,56.78,0.00726,186.26,186.26,10.25,10.875,9.438,9.125,82.44797
1522.66,56.84,0.00726,186.28,186.28,10.25,10.875,9.438,9.125,82.4752
1524.4,56.9,0.00662,186.3,186.3,10.25,10.875,9.438,9.125,82.50242
1523.17,56.86,0.00726,186.32,186.32,10.25,10.875,9.438,8.812,82.52965
1523.17,56.86,0.0073,186.34,186.34,10.25,10.875,9.438,8.812,82.55688
1526.55,56.98,0.00669,186.36,186.36,10.25,10.875,9.438,8.812,82.58411
1526.79,56.99,0.00726,186.38,186.38,10.25,11.25,9.438,8.812,82.61133
1525.42,56.94,0.00726,186.4,186.4,10.25,11.25,9.438,8.812,82.63856
1525.9,56.96,0.00719,186.42,186.42,10.25,11.25,9.438,8.812,82.66579
1528.05,57.04,0.00723,186.44,186.44,10.25,11.25,9.438,8.812,82.69302
1526.65,56.99,0.00719,186.46,186.46,10.25,11.25,9.438,8.812,82.72024
1527.78,57.03,0.00726,186.48,186.48,10.25,11.25,9.438,8.812,82.74747
1529.79,57.1,0.0073,186.5,186.5,10.25,11.25,9.438,8.812,82.7747
1529.79,57.1,0.00631,186.52,186.52,10.25,11.25,9.438,8.812,82.80193
1529.17,57.08,0.0073,186.54,186.54,10.25,11.25,9.438,8.812,82.82915
1531.29,57.16,0.00726,186.56,186.56,10.25,11.25,9.375,8.75,82.85638
1529.79,57.1,0.00688,186.58,186.58,10.25,11.25,9.375,8.75,82.88361
1531.8,57.18,0.00726,186.6,186.6,10.25,11.25,9.375,8.75,82.91084
1531.42,57.16,0.0073,186.62,186.62,10.25,11.312,9.375,8.75,82.93806
1534.29,57.27,0.0073,186.64,186.64,10.25,11.312,9.375,8.75,82.96529
1535.28,57.31,0.00734,184.66,184.66,10.25,11.312,9.375,8.75,83.173
1534.91,57.29,0.00639,184.68,184.68,10.25,11.312,9.375,9.062,83.20022
1536.17,57.34,0.0073,184.7,184.7,10.25,11.312,9.375,9.062,83.22745
1536.3,57.35,0.00726,184.72,184.72,10.25,11.312,9.375,9.062,83.25468
1535.17,57.3,0.0073,184.74,184.74,10.25,11.25,9.375,9.062,83.28191
1536.54,57.35,0.00734,184.76,184.76,10.25,11.25,9.375,9.062,83.30914
1537.77,57.4,0.00692,184.78,184.78,10.25,11.25,9.375,9.062,83.33637
1536.17,57.34,0.00742,184.8,184.8,10.25,11.25,9.375,9.062,83.36359
1537.67,57.4,0.0073,184.82,184.82,10.25,11.25,9.375,9.062,83.39082
1539.65,57.47,0.0057,184.84,184.84,10.25,11.25,9.375,9.062,83.41805
1537.4,57.39,0.00734,184.86,184.86,10.25,11.25,9.375,9.062,83.44528
1539.27,57.46,0.00738,184.88,184.88,10.25,11.25,9.375,9.062,83.4725
1539.92,57.48,0.00734,184.9,184.9,10.25,11.25,9.375,9.062,83.49973
1539.27,57.46,0.00738,184.92,184.92,10.25,11.25,9.438,8.75,83.52696
1538.9,57.44,0.00734,184.94,184.94,10.25,11.25,9.438,8.75,83.55419
1542.17,57.56,0.00734,184.96,184.96,10.25,11.25,9.438,8.75,83.58141
1542.27,57.57,0.00742,184.98,184.98,10.25,10.938,9.438,8.75,83.60864
1540.91,57.52,0.007,185.0,185.0,10.25,10.938,9.438,8.75,83.63587
1540.91,57.52,0.00734,185.02,185.02,10.25,10.938,9.438,8.75,83.6631
1543.67,57.62,0.00738,185.04,185.04,10.25,10.938,9.438,8.75,83.69033
1541.66,57.55,0.0062,185.06,185.06,10.25,10.938,9.438,8.75,83.71755
1542.92,57.59,0.00734,185.08,185.08,10.25,10.938,9.438,8.75,83.74478
1544.66,57.66,0.00734,185.1,185.1,10.25,10.938,9.438,8.75,83.77201
1544.28,57.64,0.00734,185.12,185.12,10.1875,10.938,9.438,8.75,83.79924
1545.78,57.7,0.00734,185.14,185.14,10.1875,10.938,9.438,8.75,83.82646
1546.4,57.72,0.00696,185.16,185.16,10.1875,10.938,9.438,8.812,83.85369
1546.53,57.73,0.00738,185.18,185.18,10.1875,10.938,9.438,8.812,83.88092
1546.67,57.73,0.00738,185.2,185.2,10.1875,10.938,9.438,8.812,83.90815
1548.27,57.79,0.00567,185.22,185.22,10.1875,11.25,9.438,8.812,83.93538
1550.02,57.86,0.00738,185.24,185.24,10.1875,11.25,9.438,8.812,83.9626
1548.78,57.81,0.00742,185.26,185.26,10.1875,11.25,9.438,8.812,83.98983
1549.16,57.83,0.00646,185.28,185.28,10.1875,11.25,9.438,8.812,84.01706
1551.03,57.9,0.00742,185.3,185.3,10.1875,11.25,9.438,8.812,84.04429
1549.53,57.84,0.00738,185.32,185.32,10.1875,11.25,9.438,8.812,84.07152
1552.27,57.94,0.00734,185.34,185.34,10.1875,11.25,9.438,8.812,84.09874
1552.53,57.95,0.00742,185.36,185.36,10.25,11.25,9.438,8.812,84.12597
1554.78,58.04,0.00704,185.38,185.38,10.25,11.25,9.438,8.812,84.1532
1551.89,57.93,0.00738,185.4,185.4,10.25,11.25,9.375,8.75,84.18043
1554.89,58.04,0.00742,185.42,185.42,10.25,11.25,9.375,8.75,84.20765
1556.02,58.08,0.00589,185.44,185.44,10.25,11.25,9.375,8.75,84.23488
1555.16,58.05,0.00742,185.46,185.46,10.25,11.25,9.375,8.75,84.26211
1555.16,58.05,0.00742,185.48,185.48,10.25,11.25,9.375,8.75,84.28934
1557.89,58.15,0.00742,185.5,185.5,10.25,11.25,9.375,8.75,84.31656
1555.4,58.06,0.00745,185.52,185.52,10.25,11.25,9.375,8.75,84.34379
1557.28,58.13,0.00738,185.54,185.54,10.25,11.25,9.375,8.75,84.37102
1558.27,58.17,0.00745,185.56,185.56,10.25,11.25,9.375,8.75,84.39825
1560.52,58.25,0.00742,185.58,185.58,10.25,11.25,9.375,8.75,84.42547
1558.91,58.19,0.00688,185.6,185.6,10.25,11.25,9.375,8.75,84.4527
1560.41,58.25,0.00742,185.62,185.62,10.25,11.25,9.375,8.75,84.47993
1560.41,58.25,0.00749,185.64,185.64,10.25,11.25,9.438,8.75,84.50716
1559.66,58.22,0.00627,185.66,185.66,10.25,11.25,9.438,8.75,84.53439
1560.52,58.25,0.00745,185.68,185.68,10.25,11.25,9.438,8.75,84.56161
1562.39,58.32,0.00749,185.7,185.7,10.25,11.312,9.438,8.75,84.58884
1560.79,58.26,0.00742,185.72,185.72,10.25,11.312,9.438,8.75,84.61607
1561.16,58.27,0.00745,185.74,185.74,10.25,11.312,9.438,8.75,84.6433
1562.63,58.33,0.00726,185.76,185.76,10.25,11.312,9.438,8.75,84.67052
1565.02,58.42,0.00745,185.78,185.78,10.25,11.312,9.438,8.75,84.69775
1562.9,58.34,0.00749,185.8,185.8,10.25,11.312,9.438,8.75,84.72498
1564.88,58.41,0.00631,185.82,185.82,10.25,11.312,9.438,8.75,84.75221
1565.26,58.43,0.00749,185.84,185.84,10.25,11.312,9.438,8.75,84.77944
1564.4,58.4,0.00742,185.86,185.86,10.25,11.312,9.438,8.75,84.80666
1565.77,58.45,0.00643,185.88,185.88,10.25,11.312,9.438,8.812,84.83389
1567.64,58.52,0.00745,185.9,185.9,10.25,11.312,9.438,8.812,84.86112
1566.01,58.45,0.00749,185.92,185.92,10.25,11.312,9.438,8.812,84.88835
1567.51,58.51,0.00749,185.94,185.94,10.25,11.312,9.438,8.812,84.91557
1569.52,58.59,0.00749,185.96,185.96,10.25,10.938,9.438,8.812,84.9428
1567.03,58.49,0.00726,185.98,185.98,10.25,10.938,9.438,8.812,84.97003
1568.39,58.54,0.00745,186.0,186.0,10.25,10.938,9.438,8.812,84.99726
1569.38,58.58,0.00749,186.02,186.02,10.25,10.938,9.438,8.812,85.02448
1571.53,58.66,0.00601,186.04,186.04,10.25,10.938,9.438,8.812,85.05171
1569.89,58.6,0.00753,186.06,186.06,10.25,10.938,9.438,8.812,85.07894
1571.64,58.66,0.00749,186.08,186.08,10.1875,10.938,9.438,8.812,85.10617
1573.4,58.73,0.00715,186.1,186.1,10.1875,10.938,9.438,8.812,85.13339
1572.28,58.69,0.00745,186.12,186.12,10.1875,10.938,9.438,9.125,85.16062
1572.01,58.68,0.00749,186.14,186.14,10.1875,10.938,9.438,9.125,85.18785
1574.15,58.76,0.00749,186.16,186.16,10.1875,10.938,9.438,9.125,85.21508
1573.03,58.72,0.00749,186.18,186.18,10.1875,10.938,9.438,9.125,85.2423
1574.64,58.78,0.00711,186.2,186.2,10.1875,11.312,9.438,9.125,85.26953
1575.01,58.79,0.00749,186.22,186.22,10.1875,11.312,9.438,9.125,85.29676
1577.13,58.87,0.00753,186.24,186.24,10.1875,11.312,9.438,9.125,85.32399
1575.01,58.79,0.00578,186.26,186.26,10.1875,11.312,9.438,9.125,85.35121
1577.5,58.88,0.00753,186.28,186.28,10.1875,11.312,9.438,9.125,85.37844
1578.01,58.9,0.00757,186.3,186.3,10.1875,11.312,9.438,9.125,85.40567
1577.88,58.9,0.00738,186.32,186.32,10.25,11.312,9.438,9.125,85.4329
1579.0,58.94,0.00749,186.34,186.34,10.25,11.312,9.438,9.125,85.46012
1579.27,58.95,0.0073,186.36,186.36,10.25,11.312,9.375,8.75,85.48735
1578.76,58.93,0.00753,186.38,186.38,10.25,11.312,9.375,8.75,85.51458
1578.9,58.94,0.00757,186.4,186.4,10.25,11.312,9.375,8.75,85.54181
1580.4,58.99,0.00635,186.42,186.42,10.25,11.312,9.375,8.75,85.56904
1582.0,59.05,0.00757,186.44,186.44,10.25,11.25,9.375,8.75,85.59626
1580.77,59.01,0.00753,186.46,186.46,10.25,11.25,9.375,8.75,85.62349
1581.63,59.04,0.00654,186.48,186.48,10.25,11.25,9.375,8.75,85.65072
1583.4,59.1,0.00761,186.5,186.5,10.25,11.25,9.375,8.75,85.67795
1580.88,59.01,0.00753,186.52,186.52,10.25,11.25,9.375,8.75,85.70517
1583.77,59.12,0.00749,186.54,186.54,10.25,11.25,9.375,8.75,85.7324
1585.0,59.16,0.00757,186.56,186.56,10.25,11.25,9.375,8.75,85.75963
1583.64,59.11,0.00723,186.58,186.58,10.25,11.25,9.375,8.75,85.78686
1584.01,59.13,0.00753,186.6,186.6,10.25,11.25,9.0,9.125,85.81408
1586.77,59.23,0.00757,186.62,186.62,10.25,11.25,9.0,9.125,85.84131
1586.77,59.23,0.00593,186.64,186.64,10.25,11.25,9.0,9.125,85.86854
1590.76,59.38,0.00764,184.66,184.66,10.25,10.875,9.0,9.125,86.12524
1590.39,59.37,0.0062,184.68,184.68,10.25,10.875,9.0,9.125,86.15247
1588.51,59.3,0.00761,184.7,184.7,10.25,10.875,9.438,8.75,86.1797
1589.26,59.32,0.00757,184.72,184.72,10.25,10.875,9.438,8.75,86.20692
1591.25,59.4,0.00688,184.74,184.74,10.25,10.875,9.438,8.75,86.23415
1589.37,59.33,0.00761,184.76,184.76,10.25,11.25,9.438,8.75,86.26138
1590.5,59.37,0.00764,184.78,184.78,10.25,11.25,9.438,8.75,86.28861
1590.87,59.38,0.00753,184.8,184.8,10.25,11.25,9.438,8.75,86.31584
1592.64,59.45,0.00764,184.82,184.82,10.25,11.25,9.438,8.75,86.34306
1590.25,59.36,0.0073,184.84,184.84,10.25,11.25,9.438,8.75,86.37029
1592.5,59.44,0.00761,184.86,184.86,10.25,11.25,9.438,8.75,86.39752
1593.76,59.49,0.00761,184.88,184.88,10.25,11.25,9.438,8.75,86.42475
1593.01,59.46,0.00662,184.9,184.9,10.25,11.25,9.438,8.75,86.45197
1592.88,59.46,0.00764,184.92,184.92,10.25,11.25,9.438,8.75,86.4792
1594.25,59.51,0.00764,184.94,184.94,10.25,11.25,9.438,8.812,86.50643
1592.88,59.46,0.00688,184.96,184.96,10.25,11.25,9.438,8.812,86.53366
1595.0,59.54,0.00761,184.98,184.98,10.25,11.25,9.438,8.812,86.56088
1595.64,59.56,0.00753,185.0,185.0,10.25,10.875,9.438,8.812,86.58811
1597.25,59.62,0.00764,185.02,185.02,10.25,10.875,9.438,8.812,86.61534
1595.37,59.55,0.00761,185.04,185.04,10.25,10.875,9.438,8.812,86.64257
1596.76,59.6,0.00665,185.06,185.06,10.25,10.875,9.438,8.812,86.66979
1598.26,59.66,0.00761,185.08,185.08,10.25,10.875,9.438,8.812,86.69702
1596.76,59.6,0.00764,185.1,185.1,10.25,10.875,9.438,8.812,86.72425
1599.12,59.69,0.00597,185.12,185.12,10.25,10.875,9.438,8.812,86.75148
1600.51,59.74,0.00764,185.14,185.14,10.25,10.875,9.438,8.812,86.77871
1600.14,59.73,0.00764,185.16,185.16,10.25,10.875,9.438,8.812,86.80593
1601.37,59.77,0.00749,185.18,185.18,10.25,10.875,9.438,8.812,86.83316
1601.61,59.78,0.00768,185.2,185.2,10.25,10.875,9.438,8.812,86.86039
1604.51,59.89,0.00742,185.22,185.22,10.25,10.875,9.438,8.812,86.88762
1601.88,59.79,0.00768,185.24,185.24,10.25,10.875,9.438,8.812,86.91484
1603.01,59.84,0.00768,185.26,185.26,10.25,10.875,9.438,8.812,86.94207
1605.26,59.92,0.00673,185.28,185.28,10.25,10.875,9.438,8.812,86.9693
1603.38,59.85,0.00772,185.3,185.3,10.25,10.875,9.438,8.812,86.99653
1604.75,59.9,0.00768,185.32,185.32,10.25,10.875,9.438,8.812,87.02375
1605.36,59.92,0.00658,185.34,185.34,10.25,10.875,9.438,8.812,87.05098
1606.11,59.95,0.00761,185.36,185.36,10.25,10.875,9.438,8.812,87.07821
1606.01,59.95,0.00764,185.38,185.38,10.25,10.875,9.438,8.812,87.10544
1609.01,60.06,0.00761,185.4,185.4,10.25,10.875,9.438,8.812,87.13266
1609.01,60.06,0.00768,185.42,185.42,10.25,10.875,9.438,8.812,87.15989
1607.37,60.0,0.00757,185.44,185.44,10.25,10.875,9.438,8.812,87.18712
1607.99,60.02,0.00768,185.46,185.46,10.25,10.875,9.438,8.812,87.21435
1611.36,60.15,0.00764,185.48,185.48,10.25,10.875,9.438,8.812,87.24158
1607.75,60.01,0.00627,185.5,185.5,10.25,11.25,9.438,8.812,87.2688
1610.51,60.12,0.00768,185.52,185.52,10.25,11.25,9.438,8.812,87.29603
1610.75,60.12,0.00776,185.54,185.54,10.25,11.25,9.438,8.812,87.32326
1610.37,60.11,0.00749,185.56,185.56,10.25,11.25,9.438,8.812,87.35049
1610.61,60.12,0.00764,185.58,185.58,10.25,11.25,9.438,8.812,87.37771
1613.62,60.23,0.00764,185.6,185.6,10.25,11.25,9.438,8.812,87.40494
1613.24,60.22,0.00772,185.62,185.62,10.25,11.25,9.438,8.812,87.43217
1613.0,60.21,0.00764,185.64,185.64,10.25,11.25,9.438,8.812,87.4594
1612.62,60.2,0.00719,185.66,185.66,10.25,11.25,9.375,9.188,87.48662
1614.87,60.28,0.00772,185.68,185.68,10.25,11.25,9.375,9.188,87.51385
1613.51,60.23,0.00772,185.7,185.7,10.25,11.25,9.375,9.188,87.54108
1614.98,60.28,0.00749,185.72,185.72,10.25,11.25,9.375,9.188,87.56831
1615.12,60.29,0.00764,185.74,185.74,10.25,10.938,9.375,9.188,87.59554
1614.12,60.25,0.00776,185.76,185.76,10.25,10.938,9.375,9.188,87.62276
1615.62,60.31,0.00802,185.78,185.78,10.25,10.938,9.375,9.188,87.64999
1616.99,60.36,0.0078,185.8,185.8,10.25,10.938,9.375,9.188,87.67722
1616.75,60.35,0.00738,185.82,185.82,10.25,10.938,9.375,9.188,87.70445
1616.75,60.35,0.00776,185.84,185.84,10.25,10.938,9.375,9.188,87.73167
1619.24,60.44,0.00772,185.86,185.86,10.25,10.938,9.375,9.188,87.7589
1620.23,60.48,0.00886,185.88,185.88,10.25,10.938,9.375,9.188,87.78613
1618.87,60.43,0.00776,185.9,185.9,10.25,10.938,9.438,8.75,87.81335
1620.13,60.48,0.00768,185.92,185.92,10.25,10.938,9.438,8.75,87.84058
1621.73,60.53,0.0089,185.94,185.94,10.25,10.938,9.438,8.75,87.86781
1620.37,60.48,0.00776,185.96,185.96,10.25,10.938,9.438,8.75,87.89504
1620.5,60.49,0.00768,185.98,185.98,10.25,11.25,9.438,8.75,87.92227
1623.13,60.59,0.0078,186.0,186.0,10.25,11.25,9.438,8.75,87.94949
1622.24,60.55,0.00776,186.02,186.02,10.25,11.25,9.438,8.75,87.97672
1622.48,60.56,0.00783,186.04,186.04,10.25,11.25,9.438,8.75,88.00395
1624.63,60.64,0.00783,186.06,186.06,10.25,11.25,9.438,8.75,88.03118
1625.86,60.69,0.00776,186.08,186.08,10.25,11.25,9.438,8.75,88.0584
1624.12,60.62,0.0057,186.1,186.1,10.25,11.25,9.438,8.75,88.08563
1625.48,60.67,0.0078,186.12,186.12,10.25,11.25,9.438,8.75,88.11286
1627.6,60.75,0.00768,186.14,186.14,10.25,11.25,9.438,9.125,88.14009
1625.0,60.66,0.00646,186.16,186.16,10.25,11.25,9.438,9.125,88.16732
1627.12,60.74,0.00776,186.18,186.18,10.25,11.25,9.438,9.125,88.19454
1628.24,60.78,0.00791,186.2,186.2,10.25,11.25,9.438,9.125,88.22177
1626.37,60.71,0.00761,186.22,186.22,10.25,11.312,9.438,9.125,88.249
1627.49,60.75,0.00783,186.24,186.24,10.25,11.312,9.438,9.125,88.27623
1629.37,60.82,0.0065,186.26,186.26,10.25,11.312,9.438,9.125,88.30345
1629.85,60.84,0.00802,186.28,186.28,10.25,11.312,9.438,9.125,88.33068
1629.47,60.82,0.00768,186.3,186.3,10.25,11.312,9.438,9.125,88.35791
1632.1,60.92,0.00403,186.32,186.32,10.25,11.312,9.438,9.125,88.38514
1631.48,60.9,0.00787,186.34,186.34,10.1875,11.312,9.438,9.125,88.41236
1631.73,60.91,0.00783,186.36,186.36,10.1875,11.312,9.438,9.125,88.43959
1632.23,60.93,0.00757,186.38,186.38,10.1875,11.312,9.438,8.75,88.46682
1633.6,60.98,0.00783,186.4,186.4,10.1875,11.312,9.438,8.75,88.49405
1632.23,60.93,0.00799,186.42,186.42,10.1875,11.312,9.438,8.75,88.52128
1634.62,61.02,0.00776,186.44,186.44,10.1875,11.312,9.438,8.75,88.5485
1635.1,61.03,0.00787,186.46,186.46,10.1875,11.25,9.438,8.75,88.57573
1636.36,61.08,0.00761,186.48,186.48,10.1875,11.25,9.438,8.75,88.60296
1634.48,61.01,0.00783,186.5,186.5,10.1875,11.25,9.438,8.75,88.63019
1636.74,61.09,0.0078,186.52,186.52,10.1875,11.25,9.438,8.75,88.65741
1637.86,61.14,0.00681,186.54,186.54,10.1875,11.25,9.438,8.75,88.68464
1637.35,61.12,0.00783,186.56,186.56,10.1875,11.25,9.438,8.75,88.71187
1637.99,61.14,0.00787,186.58,186.58,10.25,11.25,9.438,8.75,88.7391
1639.98,61.22,0.00783,186.6,186.6,10.25,11.25,9.438,8.75,88.76632
1637.62,61.13,0.0078,186.62,186.62,10.25,11.25,9.375,9.188,88.79355
1638.24,61.15,0.00764,186.64,186.64,10.25,11.25,9.375,9.188,88.82078
1642.36,61.3,0.00764,184.66,184.66,10.25,11.312,9.375,9.188,89.02055
1642.74,61.32,0.00791,184.68,184.68,10.25,11.312,9.375,9.188,89.04778
1643.11,61.33,0.0078,184.7,184.7,10.25,11.312,9.375,9.188,89.075
1643.35,61.34,0.00646,184.72,184.72,10.1875,11.312,9.375,9.188,89.10223
1644.99,61.4,0.00787,184.74,184.74,10.1875,11.312,9.438,9.188,89.12946
1645.98,61.44,0.00787,184.76,184.76,10.1875,11.312,9.438,8.75,89.15669
1643.97,61.37,0.00761,184.78,184.78,10.1875,11.312,9.438,8.75,89.18392
1645.47,61.42,0.00787,184.8,184.8,10.1875,11.312,9.438,8.75,89.21114
1647.61,61.5,0.0078,184.82,184.82,10.1875,11.312,9.438,8.75,89.23837
1644.48,61.38,0.0078,184.84,184.84,10.1875,11.312,9.438,8.75,89.2656
1647.1,61.48,0.00787,184.86,184.86,10.1875,11.312,9.438,8.75,89.29283
1647.61,61.5,0.00734,184.88,184.88,10.1875,11.312,9.438,8.75,89.32005
1645.98,61.44,0.00787,184.9,184.9,10.1875,11.312,9.438,8.75,89.34728
1646.73,61.47,0.00783,184.92,184.92,10.1875,11.312,9.438,8.75,89.37451
1649.49,61.57,0.00688,184.94,184.94,10.1875,11.312,9.438,8.75,89.40174
1648.09,61.52,0.00783,184.96,184.96,10.25,11.312,9.438,8.75,89.42896
1648.98,61.55,0.00795,184.98,184.98,10.25,11.312,9.438,8.75,89.45619
1649.22,61.56,0.00787,185.0,185.0,10.25,11.312,9.438,9.125,89.48342
1651.98,61.66,0.00787,185.02,185.02,10.25,11.312,9.438,9.125,89.51065
1649.59,61.58,0.00795,185.04,185.04,10.25,11.312,9.438,9.125,89.53787
1652.11,61.67,0.00787,185.06,185.06,10.25,11.312,9.438,9.125,89.5651
1651.84,61.66,0.00795,185.08,185.08,10.25,11.25,9.438,9.125,89.59233
1650.72,61.62,0.00738,185.1,185.1,10.25,11.25,9.438,9.125,89.61956
1651.84,61.66,0.00791,185.12,185.12,10.25,11.25,9.438,9.125,89.64678
1653.96,61.74,0.00795,185.14,185.14,10.25,11.25,9.438,9.125,89.67401
1653.21,61.71,0.00692,185.16,185.16,10.25,11.25,9.438,9.125,89.70124
1654.47,61.76,0.00787,185.18,185.18,10.25,11.25,9.438,9.125,89.72847
1654.47,61.76,0.00791,185.2,185.2,10.25,11.25,9.438,9.125,89.75569
1657.6,61.87,0.0078,185.22,185.22,10.25,11.25,9.438,9.125,89.78292
1655.46,61.79,0.00795,185.24,185.24,10.25,11.25,9.438,8.812,89.81015
1656.21,61.82,0.0078,185.26,185.26,10.25,11.25,9.438,8.812,89.83738
1658.22,61.9,0.00791,185.28,185.28,10.25,11.25,9.438,8.812,89.8646
1656.35,61.83,0.00791,185.3,185.3,10.25,11.25,9.438,8.812,89.89183
1658.22,61.9,0.00715,185.32,185.32,10.25,11.312,9.438,8.812,89.91906
1658.35,61.9,0.00791,185.34,185.34,10.25,11.312,9.438,8.812,89.94629
1658.22,61.9,0.00799,185.36,185.36,10.25,11.312,9.438,8.812,89.97352
1658.6,61.91,0.0073,185.38,185.38,10.25,11.312,9.438,8.812,90.00074
1660.6,61.99,0.00791,185.4,185.4,10.25,11.312,9.438,8.812,90.02797
1662.86,62.07,0.00791,185.42,185.42,10.25,11.312,9.438,8.812,90.0552
1660.71,61.99,0.00799,185.44,185.44,10.25,11.312,9.438,8.812,90.08243
1661.36,62.01,0.00795,185.46,185.46,10.25,11.312,9.438,8.812,90.10965
1663.23,62.08,0.00738,185.48,185.48,10.25,11.312,9.375,8.75,90.13688
1660.98,62.0,0.00802,185.5,185.5,10.25,11.312,9.375,8.75,90.16411
1663.23,62.08,0.00795,185.52,185.52,10.25,11.312,9.375,8.75,90.19134
1664.46,62.13,0.00711,185.54,185.54,10.25,11.312,9.375,8.75,90.21857
1663.71,62.1,0.00799,185.56,185.56,10.25,11.25,9.375,8.75,90.24579
1664.73,62.14,0.00799,185.58,185.58,10.25,11.25,9.375,8.75,90.27302
1666.2,62.2,0.0078,185.6,185.6,10.25,11.25,9.375,8.75,90.30025
1667.22,62.23,0.00799,185.62,185.62,10.25,11.25,9.375,8.75,90.32748
1665.59,62.17,0.00799,185.64,185.64,10.25,11.25,9.375,8.75,90.3547
